workerid,color2,animal2,animal1,choice,color1,verb,slide_number,determiner,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,red,flowers,fishs,1222,blue,not,13,Everything,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,fishs,birds,1112,blue,not,14,A,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,fishs,birds,1121,blue,is,15,A,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,birds,bugs,1121,green,is,16,Everything,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,green,fishs,bugs,1121,blue,not,17,Everything,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,flowers,fishs,1122,blue,is,18,The,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,flowers,fishs,1122,blue,is,19,A,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,birds,bugs,1121,green,is,20,The,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,green,fishs,bugs,1221,blue,not,21,A,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,flowers,fishs,1221,blue,not,22,The,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,birds,bugs,1222,green,not,23,Everything,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,fishs,birds,1222,blue,not,24,Everything,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,green,fishs,bugs,1122,blue,is,25,The,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
0,red,birds,bugs,1121,green,not,26,The,English,1,Male,47,,Yes,3,Windows,1080,1920,Chrome,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,31Q0U3WYDQSXUU1XTZG47IGMIUH71O,0,Submitted,Sat Apr 09 02:09:16 PDT 2016,Fri Apr 08 09:27:28 PDT 2016,Fri Apr 08 09:29:16 PDT 2016,,,,,,[],1.76545
1,yellow,fishs,bugs,1111,green,is,3,The,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,bugs,2121,green,is,4,Everything,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,green,bugs,flowers,1111,yellow,is,5,The,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,flowers,1111,red,is,6,The,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,flowers,2222,red,not,7,Everything,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,flowers,1212,red,not,8,The,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,flowers,1112,red,is,9,A,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,bugs,1222,green,not,10,Everything,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
1,yellow,fishs,bugs,1122,green,not,11,A,English,1,Male,24,,Yes,2,Mac,1152,2048,Firefox,373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3KIFW8VYC924G5XEU83P9CIQTREBPO,Fun experiment about critters,Look at plants and animals and answer questions about them,behavior survey psychology scenarios estimate experiment,$0.30,Fri Apr 08 09:25:39 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun May 08 09:25:39 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP7JPY6QSCG6IQ4MBSEQJKS,3DR23U6WE6RJCTSGIQEKJYRYW0BTE4,1,Submitted,Sat Apr 09 02:09:33 PDT 2016,Fri Apr 08 09:25:59 PDT 2016,Fri Apr 08 09:29:33 PDT 2016,,,,,,[],3.35445
